ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_YGE65,2017,68.5,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE15,2018,53.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-24,2018,84,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE25,2018,46.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE15,2018,55.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_Y15-24,2018,84.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE25,2018,47.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE15,2018,44.4,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_Y15-24,2018,73.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE25,2018,41.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_TOTAL,2018,53.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y15-24,2018,84,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y25-54,2018,47.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y55-64,2018,41.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_YGE65,2018,58.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_TOTAL,2018,55.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y15-24,2018,84.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y25-54,2018,48.5,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y55-64,2018,41.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_YGE65,2018,54.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_TOTAL,2018,44.4,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y15-24,2018,73.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y25-54,2018,40.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y55-64,2018,40.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_YGE65,2018,76.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE15,2019,53.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-24,2019,82.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE25,2019,46.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE15,2019,55.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_Y15-24,2019,84,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE25,2019,48.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE15,2019,43,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_Y15-24,2019,68.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE25,2019,40.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_TOTAL,2019,53.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y15-24,2019,82.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y25-54,2019,46.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y55-64,2019,43.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_YGE65,2019,63.5,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_TOTAL,2019,55.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y15-24,2019,84,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y25-54,2019,48.5,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y55-64,2019,44.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_YGE65,2019,61.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_TOTAL,2019,43,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y15-24,2019,68.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y25-54,2019,39.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y55-64,2019,40.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_YGE65,2019,78.5,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE15,2020,49.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-24,2020,78.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE25,2020,43.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE15,2020,51.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_Y15-24,2020,80.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE25,2020,45.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE15,2020,35,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_Y15-24,2020,59.4,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE25,2020,32.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_TOTAL,2020,49.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y15-24,2020,78.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y25-54,2020,43.7,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y55-64,2020,40.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_YGE65,2020,55.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_TOTAL,2020,51.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y15-24,2020,80.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y25-54,2020,46.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y55-64,2020,41.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_YGE65,2020,53.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_TOTAL,2020,35,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y15-24,2020,59.4,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y25-54,2020,31.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y55-64,2020,39,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_YGE65,2020,74.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE15,2021,51,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_Y15-24,2021,79.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_YTHADULT_YGE25,2021,45.4,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE15,2021,53.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_Y15-24,2021,80.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_YTHADULT_YGE25,2021,47.3,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE15,2021,38.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_Y15-24,2021,62.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_YTHADULT_YGE25,2021,36,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_TOTAL,2021,51,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y15-24,2021,79.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y25-54,2021,45.6,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_Y55-64,2021,41.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_T,AGE_AGGREGATE_YGE65,2021,58.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_TOTAL,2021,53.2,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y15-24,2021,80.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y25-54,2021,47.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_Y55-64,2021,40.4,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_M,AGE_AGGREGATE_YGE65,2021,57,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_TOTAL,2021,38.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y15-24,2021,62.8,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y25-54,2021,34.9,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_Y55-64,2021,46.1,,,,R1:3513
PSE,EMP_NIFL_SEX_AGE_RT,BA:592,SEX_F,AGE_AGGREGATE_YGE65,2021,70.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE15,2017,80.4,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-24,2017,93.7,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE25,2017,76.5,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE15,2017,77.6,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_Y15-24,2017,92.6,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE25,2017,73.5,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE15,2017,84,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_Y15-24,2017,94.9,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE25,2017,80.5,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_TOTAL,2017,80.4,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y15-24,2017,93.7,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y25-54,2017,75.5,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y55-64,2017,84.4,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_YGE65,2017,91.4,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_TOTAL,2017,77.6,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y15-24,2017,92.6,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y25-54,2017,72.4,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y55-64,2017,80.9,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_YGE65,2017,90.7,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_TOTAL,2017,84,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y15-24,2017,94.9,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y25-54,2017,79.5,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y55-64,2017,88.7,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_YGE65,2017,92.5,B,,I11:264,R1:3513_S14:4077
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE15,2018,86.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-24,2018,95.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE25,2018,84.2,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE15,2018,83.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_Y15-24,2018,94.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE25,2018,80.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE15,2018,90.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_Y15-24,2018,96.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE25,2018,88.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_TOTAL,2018,86.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y15-24,2018,95.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y25-54,2018,82.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y55-64,2018,91.2,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_YGE65,2018,96.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_TOTAL,2018,83.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y15-24,2018,94.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y25-54,2018,78.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y55-64,2018,87.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_YGE65,2018,95.2,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_TOTAL,2018,90.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y15-24,2018,96.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y25-54,2018,86.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y55-64,2018,95.2,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_YGE65,2018,99,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE15,2019,85.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-24,2019,94.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE25,2019,82.5,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE15,2019,82.5,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_Y15-24,2019,93.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE25,2019,79.2,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE15,2019,88.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_Y15-24,2019,95.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE25,2019,86.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_TOTAL,2019,85.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y15-24,2019,94.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y25-54,2019,81.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y55-64,2019,88.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_YGE65,2019,97.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_TOTAL,2019,82.5,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y15-24,2019,93.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y25-54,2019,77.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y55-64,2019,84.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_YGE65,2019,96.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_TOTAL,2019,88.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y15-24,2019,95.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y25-54,2019,85.2,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y55-64,2019,92.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_YGE65,2019,97.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE15,2020,87.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_Y15-24,2020,95.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_YTHADULT_YGE25,2020,85.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE15,2020,85.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_Y15-24,2020,95,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_YTHADULT_YGE25,2020,82.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE15,2020,90.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_Y15-24,2020,96.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_YTHADULT_YGE25,2020,88,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_TOTAL,2020,87.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y15-24,2020,95.6,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y25-54,2020,83.7,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_Y55-64,2020,92.5,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_T,AGE_AGGREGATE_YGE65,2020,98.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_TOTAL,2020,85.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y15-24,2020,95,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y25-54,2020,81.3,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_Y55-64,2020,90.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_M,AGE_AGGREGATE_YGE65,2020,97.9,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_TOTAL,2020,90.1,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y15-24,2020,96.4,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y25-54,2020,86.5,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_Y55-64,2020,94.8,,,,R1:3513
RWA,EMP_NIFL_SEX_AGE_RT,BA:1590,SEX_F,AGE_AGGREGATE_YGE65,2020,99.8,,,,R1:3513
SDN,EMP_NIFL_SEX_AGE_RT,BA:1603,SEX_T,AGE_YTHADULT_YGE15,2011,87,,,,R1:3513
SDN,EMP_NIFL_SEX_AGE_RT,BA:1603,SEX_T,AGE_YTHADULT_Y15-24,2011,94.6,,,,R1:3513
SDN,EMP_NIFL_SEX_AGE_RT,BA:1603,SEX_T,AGE_YTHADULT_YGE25,2011,85.4,,,,R1:3513
SDN,EMP_NIFL_SEX_AGE_RT,BA:1603,SEX_M,AGE_YTHADULT_YGE15,2011,88,,,,R1:3513
SDN,EMP_NIFL_SEX_AGE_RT,BA:1603,SEX_M,AGE_YTHADULT_Y15-24,2011,93.9,,,,R1:3513
SDN,EMP_NIFL_SEX_AGE_RT,BA:1603,SEX_M,AGE_YTHADULT_YGE25,2011,86.8,,,,R1:3513
